endTime,artistName,trackName,msPlayed
12/11/2021 23:29,Metallica,Fuel,53150
12/12/2021 13:17,Metallica,Fuel,217575
12/12/2021 13:23,Queen,Bohemian Rhapsody - Remastered 2011,354320
12/12/2021 13:28,Shakira,"Ciega, Sordomuda",267826
12/12/2021 13:39,Manu Pilas,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,38591
12/12/2021 17:27,Josh Homme,Cruel World,23
12/12/2021 17:27,Queen,Bohemian Rhapsody - Remastered 2011,784
12/12/2021 17:27,Nirvana,Smells Like Teen Spirit,23
12/12/2021 17:27,Megumi Hayashibara,TSUBASA WO KUDASAI,23
12/12/2021 17:27,Shakira,"Ciega, Sordomuda",711
12/12/2021 17:27,Yoko Takahashi,残酷な天使のテーゼ,305
12/12/2021 17:27,David Ferguson,The Housebuilding Song,23
12/12/2021 17:27,Vete a la Versh,Tiempo,23
12/12/2021 17:27,Metallica,Fuel,23
12/12/2021 17:31,Turisas,Rasputin,241263
12/12/2021 17:36,Eminem,Without Me,290320
12/12/2021 17:39,Vete a la Versh,Horrible,221423
12/12/2021 17:42,Vete a la Versh,Perra,149693
12/12/2021 17:45,Vete a la Versh,Tiempo,206666
12/12/2021 17:49,Metalocalypse: Dethklok,Murmaider,204360
12/12/2021 17:53,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/12/2021 18:18,Destripando la Historia,Odín,180800
12/15/2021 3:49,Vete a la Versh,Horrible,398
12/15/2021 3:49,Destripando la Historia,Odín,636
12/15/2021 3:49,Vete a la Versh,Tiempo,224
12/15/2021 3:49,Mägo de Oz,El Cervezo - El árbol de la birra,284
12/15/2021 3:49,Metalocalypse: Dethklok,Murmaider,23
12/15/2021 3:57,Turisas,Rasputin,234232
12/15/2021 4:02,Eminem,Without Me,290320
12/15/2021 4:05,Vete a la Versh,Horrible,221423
12/15/2021 4:08,Vete a la Versh,Perra,187275
12/15/2021 4:12,Vete a la Versh,Tiempo,233391
12/15/2021 4:15,Metalocalypse: Dethklok,Murmaider,204360
12/15/2021 4:20,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/15/2021 4:23,Destripando la Historia,Odín,182800
12/15/2021 4:34,Rod Stewart,Da Ya Think I'm Sexy?,331333
12/15/2021 4:39,Dschinghis Khan,Moskau,271960
12/15/2021 4:43,Megumi Hayashibara,TSUBASA WO KUDASAI,294521
12/15/2021 4:47,David Ferguson,The Housebuilding Song,191866
12/15/2021 4:49,Gustavo Santaolalla,Beyond Desolation,144626
12/15/2021 4:51,Rocco DeLuca,Crash of Worlds,106120
12/15/2021 4:54,Twisted Sister,We're Not Gonna Take It,211716
12/15/2021 4:57,Ilan Eshkeri,Jin Sakai,171840
12/15/2021 5:00,Destripando la Historia,Thor - 2019 Remaster,192336
12/15/2021 5:05,Nirvana,Smells Like Teen Spirit,301920
12/15/2021 5:58,Yoko Takahashi,残酷な天使のテーゼ,149721
12/15/2021 17:43,Nirvana,Smells Like Teen Spirit,368
12/15/2021 17:43,Twisted Sister,We're Not Gonna Take It,23
12/15/2021 17:43,Destripando la Historia,Thor - 2019 Remaster,116
12/15/2021 17:47,Turisas,Rasputin,233520
12/15/2021 17:52,Eminem,Without Me,290320
12/15/2021 17:59,Vete a la Versh,Horrible,221423
12/15/2021 18:02,Vete a la Versh,Perra,149693
12/15/2021 18:10,Vete a la Versh,Tiempo,506646
12/15/2021 18:15,Metalocalypse: Dethklok,Murmaider,306255
12/15/2021 18:20,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/15/2021 18:39,Destripando la Historia,Odín,163389
12/15/2021 19:17,Vete a la Versh,Horrible,57
12/15/2021 19:17,Mägo de Oz,El Cervezo - El árbol de la birra,658
12/15/2021 19:17,Metalocalypse: Dethklok,Murmaider,150
12/15/2021 19:21,Turisas,Rasputin,233660
12/15/2021 19:25,Eminem,Without Me,290320
12/15/2021 19:29,Vete a la Versh,Horrible,221423
12/15/2021 19:31,Vete a la Versh,Perra,149693
12/15/2021 19:35,Vete a la Versh,Tiempo,206666
12/15/2021 19:38,Metalocalypse: Dethklok,Murmaider,204360
12/15/2021 19:43,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/15/2021 19:46,Destripando la Historia,Odín,182800
12/15/2021 20:13,Rod Stewart,Da Ya Think I'm Sexy?,216874
12/16/2021 1:42,Destripando la Historia,Odín,382
12/16/2021 1:42,Vete a la Versh,Tiempo,23
12/16/2021 1:42,Metalocalypse: Dethklok,Murmaider,412
12/16/2021 1:46,Turisas,Rasputin,233543
12/16/2021 1:47,Eminem,Without Me,82595
12/16/2021 1:51,Eminem,Without Me,206831
12/16/2021 1:54,Metalocalypse: Dethklok,Murmaider,204360
12/16/2021 1:59,Turisas,Rasputin,7257
12/16/2021 1:59,Vete a la Versh,Tiempo,128
12/16/2021 1:59,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/16/2021 1:59,Mägo de Oz,El Cervezo - El árbol de la birra,23
12/16/2021 1:59,Eminem,Without Me,22196
12/16/2021 1:59,Metalocalypse: Dethklok,Murmaider,278
12/16/2021 1:59,Vete a la Versh,Perra,1645
12/16/2021 1:59,Vete a la Versh,Perra,9738
12/16/2021 2:03,Vete a la Versh,Horrible,221423
12/16/2021 2:05,Vete a la Versh,Perra,149693
12/16/2021 2:12,Vete a la Versh,Tiempo,401634
12/16/2021 2:16,Metalocalypse: Dethklok,Murmaider,204360
12/16/2021 2:20,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/16/2021 2:23,Destripando la Historia,Odín,182800
12/16/2021 2:29,Rod Stewart,Da Ya Think I'm Sexy?,331333
12/16/2021 2:33,Dschinghis Khan,Moskau,271960
12/16/2021 2:45,Megumi Hayashibara,TSUBASA WO KUDASAI,27329
12/17/2021 22:52,Dschinghis Khan,Moskau,220
12/17/2021 22:52,Rod Stewart,Da Ya Think I'm Sexy?,23
12/17/2021 22:52,Mägo de Oz,El Cervezo - El árbol de la birra,23
12/17/2021 22:52,Eminem,Without Me,23
12/17/2021 22:52,Vete a la Versh,Perra,23
12/17/2021 22:56,Turisas,Rasputin,234082
12/17/2021 23:01,Eminem,Without Me,290320
12/17/2021 23:05,Vete a la Versh,Horrible,221423
12/17/2021 23:07,Vete a la Versh,Perra,149693
12/17/2021 23:10,Vete a la Versh,Tiempo,206666
12/17/2021 23:14,Metalocalypse: Dethklok,Murmaider,204360
12/17/2021 23:18,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/17/2021 23:21,Destripando la Historia,Odín,182800
12/17/2021 23:27,Rod Stewart,Da Ya Think I'm Sexy?,331333
12/17/2021 23:31,Dschinghis Khan,Moskau,271960
12/17/2021 23:36,Megumi Hayashibara,TSUBASA WO KUDASAI,294521
12/17/2021 23:39,David Ferguson,The Housebuilding Song,191866
12/17/2021 23:42,Gustavo Santaolalla,Beyond Desolation,144626
12/17/2021 23:44,Rocco DeLuca,Crash of Worlds,106120
12/17/2021 23:47,Twisted Sister,We're Not Gonna Take It,219666
12/17/2021 23:50,Ilan Eshkeri,Jin Sakai,171840
12/17/2021 23:53,Destripando la Historia,Thor - 2019 Remaster,192336
12/17/2021 23:54,Nirvana,Smells Like Teen Spirit,31658
12/17/2021 23:58,Yoko Takahashi,残酷な天使のテーゼ,247746
12/18/2021 0:02,Daniel Lanois,That's The Way It Is,248066
12/18/2021 0:59,Josh Homme,Cruel World,167327
12/18/2021 13:57,Josh Homme,Cruel World,55294
12/18/2021 14:01,Daniel Lanois,That's The Way It Is,248066
12/18/2021 14:15,Queen,Bohemian Rhapsody - Remastered 2011,223863
12/18/2021 17:32,Daniel Lanois,That's The Way It Is,534
12/18/2021 17:32,Megumi Hayashibara,TSUBASA WO KUDASAI,23
12/18/2021 17:32,Twisted Sister,We're Not Gonna Take It,23
12/18/2021 17:32,Rocco DeLuca,Crash of Worlds,23
12/18/2021 17:32,Yoko Takahashi,残酷な天使のテーゼ,23
12/18/2021 17:32,David Ferguson,The Housebuilding Song,23
12/18/2021 17:32,Rod Stewart,Da Ya Think I'm Sexy?,23
12/18/2021 17:32,Vete a la Versh,Tiempo,23
12/18/2021 17:32,Destripando la Historia,Thor - 2019 Remaster,23
12/18/2021 17:32,Metallica,Fuel,120
12/18/2021 17:33,Vete a la Versh,Horrible,4810
12/18/2021 17:33,Destripando la Historia,Odín,21563
12/18/2021 17:33,Mägo de Oz,El Cervezo - El árbol de la birra,580
12/18/2021 17:33,Metalocalypse: Dethklok,Murmaider,23
12/18/2021 17:37,Turisas,Rasputin,234227
12/18/2021 17:41,Eminem,Without Me,290320
12/18/2021 17:45,Vete a la Versh,Horrible,221423
12/18/2021 17:48,Vete a la Versh,Perra,207260
12/18/2021 17:52,Vete a la Versh,Tiempo,206666
12/18/2021 17:55,Metalocalypse: Dethklok,Murmaider,204360
12/18/2021 17:58,Destripando la Historia,Odín,182800
12/18/2021 17:59,Mägo de Oz,El Cervezo - El árbol de la birra,33170
12/18/2021 20:51,Mägo de Oz,El Cervezo - El árbol de la birra,246990
12/18/2021 21:28,Dschinghis Khan,Moskau,117809
12/21/2021 18:31,Vete a la Versh,Horrible,23
12/21/2021 18:31,Destripando la Historia,Odín,23
12/21/2021 18:31,Mägo de Oz,El Cervezo - El árbol de la birra,560
12/21/2021 18:31,Vete a la Versh,Perra,206
12/21/2021 18:35,Turisas,Rasputin,233661
12/21/2021 18:40,Eminem,Without Me,290320
12/21/2021 18:43,Vete a la Versh,Horrible,221423
12/21/2021 18:46,Vete a la Versh,Perra,184015
12/21/2021 19:03,Vete a la Versh,Tiempo,249766
12/21/2021 19:03,Metalocalypse: Dethklok,Murmaider,487
12/21/2021 19:24,Vete a la Versh,Tiempo,288684
12/21/2021 19:28,Metalocalypse: Dethklok,Murmaider,204360
12/21/2021 19:29,Destripando la Historia,Odín,90846
12/21/2021 21:07,Destripando la Historia,Odín,183529
12/21/2021 21:12,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/21/2021 21:16,Dschinghis Khan,Moskau,271960
12/21/2021 21:22,Rod Stewart,Da Ya Think I'm Sexy?,331333
12/21/2021 21:24,Rocco DeLuca,Crash of Worlds,106120
12/21/2021 21:26,Gustavo Santaolalla,Beyond Desolation,144626
12/21/2021 21:55,David Ferguson,The Housebuilding Song,152421
12/22/2021 9:12,David Ferguson,The Housebuilding Song,10118
12/24/2021 4:44,Gustavo Santaolalla,Beyond Desolation,232
12/24/2021 4:44,Dschinghis Khan,Moskau,292
12/24/2021 4:44,Rocco DeLuca,Crash of Worlds,23
12/24/2021 4:44,David Ferguson,The Housebuilding Song,4660
12/24/2021 4:44,Rod Stewart,Da Ya Think I'm Sexy?,23
12/24/2021 4:44,Vete a la Versh,Horrible,145
12/24/2021 4:44,Destripando la Historia,Odín,23
12/24/2021 4:44,Vete a la Versh,Tiempo,241
12/24/2021 4:44,Eminem,Without Me,23
12/24/2021 4:44,Metalocalypse: Dethklok,Murmaider,23
12/24/2021 4:44,Vete a la Versh,Perra,23
12/24/2021 4:48,Turisas,Rasputin,233520
12/24/2021 4:53,Eminem,Without Me,290320
12/24/2021 4:57,Vete a la Versh,Horrible,221423
12/24/2021 4:59,Vete a la Versh,Perra,149693
12/24/2021 5:03,Vete a la Versh,Tiempo,206666
12/24/2021 5:03,Metalocalypse: Dethklok,Murmaider,1824
12/24/2021 5:07,Vete a la Versh,Tiempo,174788
12/24/2021 5:07,Vete a la Versh,Perra,1368
12/24/2021 5:10,Vete a la Versh,Tiempo,206666
12/24/2021 5:14,Metalocalypse: Dethklok,Murmaider,204360
12/24/2021 5:17,Destripando la Historia,Odín,182800
12/24/2021 5:21,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/24/2021 5:26,Dschinghis Khan,Moskau,271960
12/24/2021 5:31,Rod Stewart,Da Ya Think I'm Sexy?,331333
12/24/2021 5:33,Rocco DeLuca,Crash of Worlds,106120
12/24/2021 5:35,Gustavo Santaolalla,Beyond Desolation,144626
12/24/2021 5:38,David Ferguson,The Housebuilding Song,191866
12/24/2021 5:43,Megumi Hayashibara,TSUBASA WO KUDASAI,294521
12/24/2021 5:47,Twisted Sister,We're Not Gonna Take It,219666
12/24/2021 5:50,Ilan Eshkeri,Jin Sakai,171840
12/24/2021 5:53,Destripando la Historia,Thor - 2019 Remaster,192336
12/24/2021 5:57,Yoko Takahashi,残酷な天使のテーゼ,247746
12/24/2021 6:02,Nirvana,Smells Like Teen Spirit,301920
12/24/2021 6:07,Metallica,Fuel,269800
12/24/2021 6:10,Josh Homme,Cruel World,218346
12/24/2021 6:14,Daniel Lanois,That's The Way It Is,248066
12/24/2021 6:20,Queen,Bohemian Rhapsody - Remastered 2011,354320
12/24/2021 6:25,Shakira,"Ciega, Sordomuda",267826
12/24/2021 6:28,Manu Pilas,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,225356
12/24/2021 6:36,Metallica,The Day That Never Comes,476266
12/24/2021 6:41,Rammstein,Laichzeit,262798
12/24/2021 6:56,Turisas,Rasputin,233520
12/24/2021 6:59,Mägo de Oz,El Cervezo - El árbol de la birra,159276
12/26/2021 4:07,Mägo de Oz,El Cervezo - El árbol de la birra,52157
12/26/2021 17:51,Turisas,Rasputin,233749
12/26/2021 18:00,Eminem,Without Me,290320
12/26/2021 18:21,Vete a la Versh,Horrible,24766
12/26/2021 19:19,Vete a la Versh,Horrible,196799
12/26/2021 19:22,Vete a la Versh,Perra,149693
12/26/2021 19:25,Vete a la Versh,Tiempo,206666
12/26/2021 19:29,Metalocalypse: Dethklok,Murmaider,204360
12/26/2021 19:33,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/26/2021 19:46,Destripando la Historia,Odín,10340
12/26/2021 22:47,Vete a la Versh,Tiempo,23
12/26/2021 22:47,Eminem,Without Me,23
12/26/2021 22:47,Metalocalypse: Dethklok,Murmaider,242
12/26/2021 22:51,Turisas,Rasputin,233520
12/26/2021 22:56,Eminem,Without Me,290320
12/26/2021 23:00,Vete a la Versh,Horrible,221423
12/26/2021 23:02,Vete a la Versh,Perra,149693
12/26/2021 23:26,Vete a la Versh,Tiempo,254174
12/26/2021 23:26,Metalocalypse: Dethklok,Murmaider,1615
12/26/2021 23:29,Vete a la Versh,Tiempo,206666
12/26/2021 23:33,Metalocalypse: Dethklok,Murmaider,204360
12/26/2021 23:37,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/26/2021 23:40,Destripando la Historia,Odín,182800
12/26/2021 23:46,Rod Stewart,Da Ya Think I'm Sexy?,331333
12/27/2021 0:11,Dschinghis Khan,Moskau,99011
12/28/2021 1:01,Dschinghis Khan,Moskau,3980
12/28/2021 4:36,Rod Stewart,Da Ya Think I'm Sexy?,320
12/28/2021 4:36,Vete a la Versh,Horrible,1406
12/28/2021 4:36,Vete a la Versh,Tiempo,598
12/28/2021 4:36,Mägo de Oz,El Cervezo - El árbol de la birra,23
12/28/2021 4:36,Eminem,Without Me,916
12/28/2021 4:36,Metalocalypse: Dethklok,Murmaider,23
12/28/2021 4:39,Turisas,Rasputin,233520
12/28/2021 5:08,Eminem,Without Me,169039
12/28/2021 5:14,Turisas,Rasputin,1920
12/28/2021 5:14,Turisas,Rasputin,2267
12/28/2021 5:14,Turisas,Rasputin,782
12/28/2021 5:14,Eminem,Without Me,23
12/28/2021 5:14,Eminem,Without Me,5406
12/28/2021 5:14,Eminem,Without Me,706
12/28/2021 5:14,Vete a la Versh,Perra,7807
12/28/2021 5:24,Eminem,Without Me,421089
12/28/2021 5:28,Vete a la Versh,Horrible,221423
12/28/2021 5:31,Vete a la Versh,Perra,178898
12/28/2021 5:34,Vete a la Versh,Tiempo,206666
12/28/2021 5:34,Metalocalypse: Dethklok,Murmaider,4250
12/28/2021 5:38,Vete a la Versh,Tiempo,206666
12/28/2021 5:41,Metalocalypse: Dethklok,Murmaider,204360
12/28/2021 5:44,Destripando la Historia,Odín,182800
12/28/2021 5:49,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/28/2021 6:23,Rod Stewart,Da Ya Think I'm Sexy?,177975
12/28/2021 18:27,Vete a la Versh,Horrible,23
12/28/2021 18:27,Destripando la Historia,Odín,23
12/28/2021 18:27,Vete a la Versh,Tiempo,492
12/28/2021 18:27,Mägo de Oz,El Cervezo - El árbol de la birra,735
12/28/2021 18:27,Metalocalypse: Dethklok,Murmaider,269
12/28/2021 18:31,Turisas,Rasputin,234161
12/28/2021 18:38,Eminem,Without Me,290320
12/28/2021 18:42,Vete a la Versh,Horrible,250028
12/28/2021 18:45,Vete a la Versh,Perra,149693
12/28/2021 18:48,Vete a la Versh,Tiempo,206666
12/28/2021 19:31,Metalocalypse: Dethklok,Murmaider,190568
12/29/2021 8:22,Metalocalypse: Dethklok,Murmaider,14242
12/29/2021 8:24,Destripando la Historia,Odín,129861
12/29/2021 16:29,Destripando la Historia,Odín,6687
12/30/2021 0:51,Destripando la Historia,Odín,5340
12/30/2021 22:06,Vete a la Versh,Horrible,228
12/30/2021 22:06,Metalocalypse: Dethklok,Murmaider,368
12/30/2021 22:09,Turisas,Rasputin,233543
12/30/2021 22:17,Eminem,Without Me,290320
12/30/2021 22:21,Vete a la Versh,Horrible,221423
12/30/2021 22:22,Vete a la Versh,Horrible,711
12/30/2021 22:22,Vete a la Versh,Tiempo,98064
12/30/2021 22:23,Eminem,Without Me,4885
12/30/2021 22:25,Vete a la Versh,Perra,149693
12/30/2021 22:31,Vete a la Versh,Tiempo,206666
12/30/2021 22:34,Metalocalypse: Dethklok,Murmaider,204360
12/30/2021 22:37,Destripando la Historia,Odín,182800
12/30/2021 22:42,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/30/2021 22:45,Rod Stewart,Da Ya Think I'm Sexy?,166667
12/31/2021 1:27,Vete a la Versh,Horrible,243
12/31/2021 1:27,Mägo de Oz,El Cervezo - El árbol de la birra,246
12/31/2021 1:27,Eminem,Without Me,23
12/31/2021 1:27,Metalocalypse: Dethklok,Murmaider,23
12/31/2021 1:31,Turisas,Rasputin,233566
12/31/2021 1:35,Eminem,Without Me,290320
12/31/2021 1:39,Vete a la Versh,Horrible,221423
12/31/2021 1:41,Vete a la Versh,Perra,149693
12/31/2021 1:45,Vete a la Versh,Tiempo,206666
12/31/2021 1:48,Metalocalypse: Dethklok,Murmaider,204360
12/31/2021 1:51,Destripando la Historia,Odín,182800
12/31/2021 1:56,Rod Stewart,Da Ya Think I'm Sexy?,24391
12/31/2021 1:56,Vete a la Versh,Tiempo,23
12/31/2021 1:56,Mägo de Oz,El Cervezo - El árbol de la birra,280160
12/31/2021 1:56,Mägo de Oz,El Cervezo - El árbol de la birra,23
12/31/2021 1:56,Vete a la Versh,Perra,622
12/31/2021 1:57,Turisas,Rasputin,5335
12/31/2021 1:57,Vete a la Versh,Horrible,1093
12/31/2021 1:57,Vete a la Versh,Tiempo,23
12/31/2021 1:57,Eminem,Without Me,23
12/31/2021 1:57,Eminem,Without Me,887
12/31/2021 1:57,Vete a la Versh,Perra,3518
12/31/2021 1:59,Vete a la Versh,Perra,149693
12/31/2021 2:03,Vete a la Versh,Tiempo,206666
12/31/2021 2:06,Metalocalypse: Dethklok,Murmaider,183160
12/31/2021 2:07,Vete a la Versh,Tiempo,54133
12/31/2021 18:11,Vete a la Versh,Tiempo,41440
1/1/2022 0:20,Vete a la Versh,Tiempo,23719
1/1/2022 5:16,Vete a la Versh,Perra,141
1/1/2022 5:20,Turisas,Rasputin,233520
1/1/2022 5:24,Eminem,Without Me,290320
1/1/2022 5:28,Vete a la Versh,Horrible,221423
1/1/2022 5:31,Vete a la Versh,Perra,149693
1/1/2022 5:34,Vete a la Versh,Tiempo,206666
1/1/2022 5:37,Metalocalypse: Dethklok,Murmaider,204360
1/1/2022 5:40,Destripando la Historia,Odín,182800
1/1/2022 5:41,Mägo de Oz,El Cervezo - El árbol de la birra,26990
1/1/2022 5:49,Mick Gordon,Bfg Division,506762
1/1/2022 5:53,Rod Stewart,Da Ya Think I'm Sexy?,204920
1/4/2022 16:45,Turisas,Rasputin,39405
1/4/2022 16:48,Turisas,Rasputin,194153
1/4/2022 16:53,Eminem,Without Me,290320
1/4/2022 16:57,Vete a la Versh,Horrible,221423
1/4/2022 16:59,Vete a la Versh,Perra,149693
1/4/2022 17:03,Vete a la Versh,Tiempo,206666
1/4/2022 17:06,Metalocalypse: Dethklok,Murmaider,204360
1/4/2022 18:14,Mick Gordon,Bfg Division,449977
1/4/2022 23:20,Vete a la Versh,Tiempo,23
1/4/2022 23:20,Metalocalypse: Dethklok,Murmaider,818
1/4/2022 23:20,Vete a la Versh,Perra,47
1/4/2022 23:24,Turisas,Rasputin,233775
1/4/2022 23:29,Eminem,Without Me,290320
1/4/2022 23:33,Vete a la Versh,Horrible,221423
1/4/2022 23:36,Vete a la Versh,Perra,149693
1/4/2022 23:39,Vete a la Versh,Tiempo,206666
1/4/2022 23:42,Metalocalypse: Dethklok,Murmaider,204360
1/5/2022 0:07,Mick Gordon,Bfg Division,23109
1/5/2022 0:10,Metalocalypse: Dethklok,Murmaider,204360
1/5/2022 0:19,Mick Gordon,Bfg Division,506762
1/5/2022 0:24,Mägo de Oz,El Cervezo - El árbol de la birra,280160
1/5/2022 0:27,Destripando la Historia,Odín,182800
1/5/2022 0:32,Rod Stewart,Da Ya Think I'm Sexy?,331333
1/5/2022 0:39,Dschinghis Khan,Moskau,166487
1/5/2022 0:39,Rod Stewart,Da Ya Think I'm Sexy?,782
1/5/2022 0:39,Destripando la Historia,Odín,735
1/5/2022 0:39,Mägo de Oz,El Cervezo - El árbol de la birra,744
1/5/2022 0:39,Metalocalypse: Dethklok,Murmaider,895
1/5/2022 0:42,Vete a la Versh,Tiempo,206666
1/5/2022 0:42,Metalocalypse: Dethklok,Murmaider,7502
1/5/2022 0:47,Mägo de Oz,El Cervezo - El árbol de la birra,280160
1/5/2022 0:50,Destripando la Historia,Odín,182800
1/5/2022 0:52,Vete a la Versh,Perra,72910
1/5/2022 1:14,Mick Gordon,Argent Energy,13242
1/6/2022 0:53,Mick Gordon,Harbinger,39466
1/6/2022 0:53,Mick Gordon,Argent Energy,159626
1/6/2022 1:54,Turisas,Rasputin,1857
1/8/2022 9:23,Turisas,Rasputin,233520
1/8/2022 9:27,Eminem,Without Me,290320
1/8/2022 9:31,Vete a la Versh,Horrible,221423
1/8/2022 9:33,Vete a la Versh,Perra,149693
1/8/2022 9:37,Vete a la Versh,Tiempo,206666
1/8/2022 9:40,Metalocalypse: Dethklok,Murmaider,204360
1/8/2022 9:49,Mick Gordon,Bfg Division,506762
1/8/2022 9:54,Mägo de Oz,El Cervezo - El árbol de la birra,280160
1/8/2022 9:57,Destripando la Historia,Odín,182800
1/8/2022 10:00,Destripando la Historia,Gilgamesh,200857
1/8/2022 10:06,Rod Stewart,Da Ya Think I'm Sexy?,331333
1/8/2022 10:10,Dschinghis Khan,Moskau,271960
1/8/2022 10:15,Megumi Hayashibara,TSUBASA WO KUDASAI,294521
1/8/2022 10:17,Gustavo Santaolalla,Beyond Desolation,144626
1/8/2022 10:19,Rocco DeLuca,Crash of Worlds,106120
1/8/2022 10:22,David Ferguson,The Housebuilding Song,191866
1/8/2022 10:26,Twisted Sister,We're Not Gonna Take It,219666
1/8/2022 10:29,Ilan Eshkeri,Jin Sakai,171840
1/8/2022 10:33,Yoko Takahashi,残酷な天使のテーゼ,247746
1/8/2022 10:36,Destripando la Historia,Thor - 2019 Remaster,192336
1/8/2022 10:41,Nirvana,Smells Like Teen Spirit,301920
1/8/2022 10:45,Daniel Lanois,That's The Way It Is,248066
1/8/2022 10:49,Josh Homme,Cruel World,218346
1/8/2022 10:57,Mick Gordon,Bfg Division,506762
1/8/2022 11:02,Metallica,Fuel,269800
1/8/2022 11:06,Metallica,The Day That Never Comes,288355
1/8/2022 13:38,Daniel Lanois,That's The Way It Is,23
1/8/2022 13:38,Nirvana,Smells Like Teen Spirit,23
1/8/2022 13:38,Megumi Hayashibara,TSUBASA WO KUDASAI,23
1/8/2022 13:38,Destripando la Historia,Gilgamesh,147
1/8/2022 13:38,Dschinghis Khan,Moskau,64
1/8/2022 13:38,Yoko Takahashi,残酷な天使のテーゼ,23
1/8/2022 13:38,Rod Stewart,Da Ya Think I'm Sexy?,192
1/8/2022 13:38,Vete a la Versh,Horrible,23
1/8/2022 13:38,Mägo de Oz,El Cervezo - El árbol de la birra,73
1/8/2022 13:38,Eminem,Without Me,23
1/8/2022 13:38,Metallica,Fuel,401
1/8/2022 13:42,Turisas,Rasputin,233760
1/8/2022 13:46,Eminem,Without Me,290320
1/8/2022 13:50,Vete a la Versh,Horrible,221423
1/8/2022 13:52,Vete a la Versh,Perra,122082
1/8/2022 19:27,Vete a la Versh,Horrible,630
1/8/2022 19:27,Eminem,Without Me,665
1/8/2022 19:31,Turisas,Rasputin,233520
1/8/2022 19:36,Eminem,Without Me,290320
1/8/2022 19:39,Vete a la Versh,Horrible,221423
1/8/2022 19:42,Vete a la Versh,Perra,149693
1/8/2022 19:45,Vete a la Versh,Tiempo,206666
1/8/2022 19:49,Metalocalypse: Dethklok,Murmaider,204360
1/8/2022 19:57,Mick Gordon,Bfg Division,479525
1/8/2022 20:01,Mägo de Oz,El Cervezo - El árbol de la birra,280160
1/8/2022 20:04,Destripando la Historia,Odín,182800
1/8/2022 20:08,Destripando la Historia,Gilgamesh,200857
1/8/2022 20:13,Rod Stewart,Da Ya Think I'm Sexy?,331333
1/8/2022 20:18,Dschinghis Khan,Moskau,271960
1/8/2022 20:22,Megumi Hayashibara,TSUBASA WO KUDASAI,294521
1/8/2022 20:25,Gustavo Santaolalla,Beyond Desolation,144626
1/8/2022 20:27,Rocco DeLuca,Crash of Worlds,106120
1/8/2022 20:30,David Ferguson,The Housebuilding Song,191866
1/8/2022 20:33,Twisted Sister,We're Not Gonna Take It,219666
1/8/2022 20:36,Ilan Eshkeri,Jin Sakai,171840
1/8/2022 20:40,Yoko Takahashi,残酷な天使のテーゼ,247746
1/8/2022 20:43,Destripando la Historia,Thor - 2019 Remaster,192336
1/8/2022 20:48,Nirvana,Smells Like Teen Spirit,301920
1/8/2022 20:53,Daniel Lanois,That's The Way It Is,248066
1/8/2022 20:56,Josh Homme,Cruel World,218346
1/8/2022 21:01,Metallica,Fuel,269800
1/8/2022 22:17,Metallica,The Day That Never Comes,413636
1/9/2022 0:13,Nirvana,Smells Like Teen Spirit,385
1/9/2022 0:13,Megumi Hayashibara,TSUBASA WO KUDASAI,23
1/9/2022 0:13,Dschinghis Khan,Moskau,82
1/9/2022 0:13,Yoko Takahashi,残酷な天使のテーゼ,23
1/9/2022 0:13,David Ferguson,The Housebuilding Song,23
1/9/2022 0:13,Mick Gordon,Bfg Division,23
1/9/2022 0:13,Eminem,Without Me,23
1/9/2022 0:13,Metalocalypse: Dethklok,Murmaider,508
1/9/2022 0:13,Metallica,Fuel,544
1/9/2022 0:17,Turisas,Rasputin,233520
1/9/2022 0:22,Eminem,Without Me,290320
1/9/2022 0:25,Vete a la Versh,Horrible,221423
1/9/2022 0:28,Vete a la Versh,Perra,149693
1/9/2022 0:31,Vete a la Versh,Tiempo,206666
1/9/2022 0:34,Metalocalypse: Dethklok,Murmaider,204360
1/9/2022 0:43,Mick Gordon,Bfg Division,506762
1/9/2022 0:48,Mägo de Oz,El Cervezo - El árbol de la birra,280160
1/9/2022 0:51,Destripando la Historia,Odín,182800
1/9/2022 0:54,Destripando la Historia,Gilgamesh,200857
1/9/2022 0:59,Rod Stewart,Da Ya Think I'm Sexy?,331333
1/9/2022 1:04,Dschinghis Khan,Moskau,271960
1/9/2022 1:09,Megumi Hayashibara,TSUBASA WO KUDASAI,294521
1/9/2022 1:11,Gustavo Santaolalla,Beyond Desolation,144626
